url,label
https://atwarsdf345gyju.ru/cvfd/QnUHoTZuF1Qk39.32.60.2341ecbef11f1cc62f0cb41e5e0e3cbcdc3672817f215ab815e1beb309f8d4365d2PakistanAsiaPKAS20-07-202104-25-43pm/?Key=QnUHoTZuF1Qk39.32.60.2341ecbef11f1cc62f0cb41e5e0e3cbcdc3672817f215ab815e1beb309f8d4365d2PakistanAsiaPKAS20-07-202104-25-43pm&amp;2021lnboxLightesapncrosoversuvsnowinallovertheworld_QnUHoTZuF1Qk39.32.60.2341ecbef11f1cc62f0cb41e5e0e3cbcdc3672817f215ab815e1beb309f8d4365d2PakistanAsiaPKAS20-07-202104-25-43pm_UW5VSG9UWnVGMVFr-&amp;1ecbef11f1cc62f0cb41e5e0e3cbcdc3672817f215ab815e1beb309f8d4365d2,bad
https://activetruth.s3.us-east-2.amazonaws.com/index.html,bad
https://62a56cbb-374c-413b-957d-d72d8f357e69.id.repl.co/index2.php,bad
https://337e5c45-071f-4da9-9c74-b164c90bad4d.id.repl.co/1,bad
https://266f53cc-f787-49e3-8a5b-3962a8232a57.id.repl.co/index3.php,bad
https://266f53cc-f787-49e3-8a5b-3962a8232a57.id.repl.co/index2.php,bad
https://1b18f7ac-b9d3-4d35-a9de-d639f9f686d9.id.repl.co/index3.php,bad
https://1b18f7ac-b9d3-4d35-a9de-d639f9f686d9.id.repl.co/index2.php,bad
http://practical-clarke-dba423.netlify.app/2.html,bad
https://practical-clarke-dba423.netlify.app/2.html,bad
http://mail.verification-coupon.com/~ldhat/cgi-bln/dhl.com/DHL/tracking2.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,bad
http://mail.verification-coupon.com/~ldhat/cgi-bln/dhl.com/DHL,bad
http://hdfbcgc.ml/pay/error,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/dd66849c9ba7e1e/login.php,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/0515619f3d5ec0e/login.php,bad
http://23.95.122.100/webmail2/?value=info@targetgraphics.net,bad
http://128.1.185.109/authflow/email-recovery/?redirectUri=/signin?returnUri,bad
https://stephensfloorcovering-my.sharepoint.com/:b:/p/river/ETcsNShJYjRJs6qJqznzgwkBQbnrsYVaktFK83K31lLxfA?e=4:GR4asJ&amp;at=9,bad
http://holiday-hampers.com.au/downloader/lib/updatepaypalxpress.com/www.paypal.com/update-info-paypal.com/Login/c8a81629edf5a907935b2642aa25cacc/indexx.php,bad
https://kamaliakhaddarh.com/wp-admin/last/AiT/ATT/AT&amp;T%20-%20Login.htm,bad
http://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/tests/push/page.php,bad
http://cswunaminoain.com/makuynin/mazon/amazon,bad
https://pranavamwellness.com/amx/AMEXNEW/5b5de4c19c879a0a52ed66d976423b2b/index1.php?cmd=login_submit&amp;id=3bef47e8717212d4082d8f5f5a8396813bef47e8717212d4082d8f5f5a839681&amp;session=3bef47e8717212d4082d8f5f5a8396813bef47e8717212d4082d8f5f5a839681,bad
https://www.banquepostale.crocsbolt.com/46eb0,bad
https://www.banquepostale.crocsbolt.com/46eb0/,bad
https://ultimateentdjs.net/0089/FBG,bad
https://ultimateentdjs.net/0089/FBG/,bad
http://suitecred.com.br/.well-known/pki-validation/controle-contacte-infomation-demand,bad
https://stephensfloorcovering-my.sharepoint.com:443/:b:/p/river/ETcsNShJYjRJs6qJqznzgwkBQbnrsYVaktFK83K31lLxfA?e=4:GR4asJ&amp;at=9,bad
https://www.2xzqux.xyz/ap/signin?4bfmjn.nnpf.rwt_sfdh_woi=0&amp;zxner.oevu8r_to=https%3A%2F%2Fwww.tcvfof.co.jp%2F-%2ybl%2eis%2dcrjhiael-lhdkbbipedem%2yiwxmvcklanguage%2Fref%3Dnav_ya_signin%3Flanguage%3Dja_JP%26mnrtbcqqfgawReturnUrl%3D%252F&amp;pn3dx.identity=http%3A%2F%2Fspecs.7kvnc.net%2Fauth%2F2.0%2Fidentifier_sehdxt&amp;nbngm.assoc_handle=jpflex&amp;wotjq.mode=checkid_setup&amp;hhvht.claimed_id=http%3A%2F%2Fspecs.uzhtl.net%2Fauth%2F2.0%2Fidentifier_se4cot&amp;0aeh7.ns=http%3A%2F%2Fspecs.sx3wa.net%2Fauth%2F2.0&amp;,bad
http://rakuten.co.jp.rakutql.xyz/,bad
http://passproa.byethost7.com/?i=1,bad
https://i.gal/o9qBB,bad
https://i.gal/ZDWrj,bad
http://suspedpromericsv.mipropia.com/,bad
https://i.gal/wajnk,bad
http://gfprcjvijumkuxtkftvpgdawkqrxrz.22web.org/,bad
https://n9.cl/fc8n7k94eavtmepu2w,bad
http://accountverifisv1.hostfree.pw/,bad
https://annzon-dybgd-co-jp.ufnzbdl.buzz/,bad
https://jpanara-kuten.myvnc.com/,bad
http://jpanara-kuten.myvnc.com/,bad
http://notificacioneslv.hostfree.pw/?i=2,bad
https://aznmzsx.000webhostapp.com/ctre-m.html,bad
https://aemnzshz.000webhostapp.com/ctre-m.html,bad
http://dev.accountzone.cc/~ldhat/cgi-bln/dhl.com/DHL/tracking2.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,bad
http://dev.accountzone.cc/~ldhat/cgi-bln/dhl.com/DHL,bad
https://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/fonts/Vast/Poland/english.php,bad
https://rakuten.card-2r.net/l,bad
https://rakuten.card-s.net/l,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/aa732383184e1f0/login.php#_aa732383184e1f089,bad
https://aprov-sigin.000webhostapp.com/login-acoun/loginpost.html,bad
https://recom-aprove.000webhostapp.com/login-acoun/loginpost.html,bad
https://annzon-fjshfg-co-jp.qnfbst.buzz/,bad
https://fbcoonfiirmyouraccouunt2021.co.vu/%F0%9D%90%8C%F0%9D%90%A8%F0%9D%90%9B%F0%9D%90%A2%F0%9D%90%A5%F0%9D%90%9E%F0%9D%90%A9%F0%9D%90%AB%F0%9D%90%A8%F0%9D%90%AD%F0%9D%90%9E%F0%9D%90%9C%F0%9D%90%AD%F0%9D%90%A2%F0%9D%90%A8%F0%9D%90%A7-%F0%9D%90%92%F0%9D%90%A8%F0%9D%90%AE%F0%9D%90%AB%F0%9D%90%9C%F0%9D%90%9E/,bad
https://bit.ly/Click-Loogin-Register-Yoour-Account,bad
https://myvoda-info.com/Login.php?ssl=true&amp;session=IlUpwtJJR9A3Z5RTLG0Yz2dmWFQVDbX3aWO3PXgmZpjzHbmp41NWoYOUPoYigbvl98zMER8UYFX60mL8YIr2BPsXf11wb4sExmtkDGfjf5mQKj7q9Rdoa8wCCtwCIX8vL8,bad
https://anaozn.co.jp.ppope.com/,bad
https://centprov.000webhostapp.com/aprovlog.html,bad
http://amazon.littlebugata.club/404.html,bad
http://amazon.littlebugata.club/,bad
http://protect-standards-verify-id.ga/,bad
http://protect-standards-reviews.gq/,bad
https://www.anazmo-na.shop/,bad
https://annzon-dgctg-co-jp.tmxngsp.top/,bad
https://snbc-card.alseaf.com/confirm/landing.html,bad
https://static.xx.sync-help.ga/verif.htm,bad
http://protectstandards.com/Verification-page-owner.php,bad
https://maxsimon.io/nwzimgahu,bad
http://f0563344.xsph.ru/bnparib2.s/bnp.last.one/centre_client/utilisateur-929397/,bad
https://www.dorkyboy.com/photoblog/templates/smokescreen/styles/js/mdddss/composer/autil/auth.php,bad
https://www.dorkyboy.com/photoblog/templates/smokescreen/styles/js/mdddss/composer/autil/,bad
https://www.dorkyboy.com/photoblog/templates/smokescreen/styles/js/mdddss/composer/,bad
https://www.dorkyboy.com/photoblog/templates/smokescreen/styles/js/REsmma/,bad
https://credit-agricole-fr-4xmq5ss6.blogspot.com/,bad
https://www.amozan-co.shop/,bad
https://au.kddi.lriq.xyz/,bad
http://f0563344.xsph.ru/bnparib2.s/bnp.last.one/centre_client/utilisateur-614641/,bad
https://www.aomzonz-zx.shop/,bad
https://hyhyhyhyjuujuju.000webhostapp.com/help-support.html,bad
https://hfthtrjytjy.000webhostapp.com/help-support.html,bad
https://wwwwrterxzxws9198239.000webhostapp.com/pgs.html,bad
https://www.amazon-pi.shop/,bad
https://www.aomzonz-cr.shop/,bad
https://inpost-order.pl-id34338961.xyz/receive/payout/719192292,bad
https://gfggfgfgfgf.000webhostapp.com/help-support.html,bad
https://zxaxcwwwwz0908042.000webhostapp.com/cmosts.html,bad
http://secure.login-ing.direct.ariesvisions.tv,bad
https://httpslink.com/uqgj,bad
https://tier1silicon.com/wp-settings/step.php,bad
http://colatraining.com/site/admincp/adfs/index.html,bad
https://forcedtoupdate.myrakutenaccountcard.top/,bad
http://amazon--amazonjp.co/,bad
https://mynotera.com/wp-content/plugins/sjbbfpwaut/redirection.php,bad
https://rave-cups.ru/give,bad
https://ruchirgupta.co.in/jekinje/IK/of1?08923388527009&amp;email=,bad
https://bit.do/fRn9R,bad
http://f.rhw.balochhost.com/.YWJjMTIzNDU2QGFiYy5jb20=%20#aHR0cHM6Ly9ydWNoaXJndXB0YS5jby5pbi9qZWtpbmplL0lLL29mMT8wODkyMzM4ODUyNzAwOSZlbWFpbD1ZV0pqTVRJek5EVTJRR0ZpWXk1amIyMD0=,bad
https://digipassonline.me/,bad
https://zebra.onthewifi.com/,bad
https://anaozn.co.jp.rxgczs.com/,bad
https://filialesondrio.com/index,bad
https://aonzon.co.ip.qsncpfcv.asia/pc/,bad
http://www.soc-sodilandes.com/societe-generale,bad
http://tw.boutlnot.com/B8d3HSx4FxjR1d8/7L2HRaSEorIxVFZ,bad
https://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/fonts/Vast/Poland/english.php?email=mbieten@yorku.ca,bad
https://regularupdates.myrakutenaccountcard.work/,bad
https://annzon-shnfbt-co-jp.fmvnbs.top/,bad
https://s.yam.com/M50YK,bad
http://portalcefseg.com/,bad
https://amozocojpy.serveirc.com/,bad
https://confirmthelogin.myrakutenaccountcard.monster/,bad
https://spk-agbs-erneuerung1.xyz/s/anmeldung.php,bad
https://covid19-irs-gov.us-gpos.com,bad
https://short-url-us.com/r/janganadabotdiantarakitaamz,bad
https://darchelek.tripod.com/index-2.html,bad
http://darchelek.tripod.com/index-2.html,bad
https://nicksmetal.com/wbv/index.html,bad
http://server408396.vservers.es/css1/,bad
http://server408396.vservers.es/css/,bad
http://ec2-18-193-112-136.eu-central-1.compute.amazonaws.com/tracking.php,bad
https://chongolo0.000webhostapp.com/,bad
https://fn.tc/Pbsq,bad
https://inpost-order.pl-id78418770.xyz/getpayment/payout/487080919,bad
https://vps41123.inmotionhosting.com/~servceflixpay/Netflix/Login/Home/,bad
https://aonzon.co.ip.qsncpfcv.asia/pc,bad
https://aonzon.co.ip.puykeazq.asia/pc/,bad
http://xavierelectrc.com/amazkn/mazon/49d19/,bad
http://xavierelectrc.com/amazkn/mazon/,bad
https://cswunaminoain.com/makuynin/mazon/3147c/,bad
https://rblx-trade.gq/,bad
http://zonanortetoldos.com.br/img/instagram,bad
http://www.amziosn-ios.shop/,bad
https://promerica-cc.000webhostapp.com/pase.php,bad
https://avispromerica.webcindario.com/,bad
https://snbc-card.artkoza.com/confirm/landing.html,bad
https://gooses.servehttp.com/,bad
https://sleamcommuiliy.ru.com,bad
https://srnbc-card.com.pop168.top/404.html,bad
https://srnbc-card.com.pop168.top/,bad
https://annzon-dhfbre-co-jp.envxkfz.buzz/,bad
https://amzoc-cq-ip.rgbgqxss.asia/pc,bad
https://legacychange.000webhostapp.com/,bad
https://523caba7976fb44615ee1ea96a32a6101fddb299.000webhostapp.com/,bad
https://3-81-74-204.cprapid.com/001,bad
https://3-81-74-204.cprapid.com/001/,bad
https://dollar-experience.org/unclaimed-stimulus-landing.html?trkid=1&cka=227&cko=411&cks1=1732&cks2=102d0571dc79d01873a8e046703a0a&cks3=209738,bad
http://crystal-inquiries.000webhostapp.com/Comcast_Xfinity,bad
http://bestfreedogtraining.com/images,bad
https://hopeful-curran.46-20-34-168.plesk.page/RU1,bad
https://emiliegrimaut9.wixsite.com/website,bad
https://kns2588.weebly.com/,bad
http://delgtr.hyperphp.com/?i=1,bad
http://thierrymarc56.wixsite.com/my-site,bad
https://thierrymarc56.wixsite.com/my-site,bad
http://xcvbm.hyperphp.com/?i=1,bad
https://vclorange.wixsite.com/orgvcl,bad
https://statesovereigntynationalunion.cabanova.com/,bad
https://identifiez332.wixsite.com/my-site,bad
https://pro-bee-beepro-messages.s3.amazonaws.com/685840/668380/1311822/6394852.html,bad
https://orangeidentificati05.wixsite.com/my-site,bad
https://gervasiopimenta.com/illinoisunemployment/ides/,bad
http://promericasvsusped.mipropia.com/?i=1,bad
http://promericaa0.byethost12.com/?i=1,bad
https://superpozhta.online/inteligo/interpay/index.php?pay,bad
https://sicherheit-spk-psd2.de/html/de/Kontrolle/volks/,bad
https://sicherheit-spk-psd2.de/html/de/Kontrolle/spark/,bad
https://sicherheit-spk-psd2.de/html/de/Kontrolle/postbank/,bad
https://sicherheit-spk-psd2.de/html/de/Kontrolle/ing/,bad
http://btcompressor.weebly.com/,bad
https://btcompressor.weebly.com/,bad
https://sicherheit-spk-psd2.de/html/de/Kontrolle/deutche2020/,bad
https://sicherheit-spk-psd2.de/html/de/Entree/DHL.html,bad
https://olx-order.pl-id95068622.xyz,bad
https://inpost-order.pl-id95068622.xyz,bad
https://inpost.pl-payforit.pw,bad
http://otqfgqgd3ydg9uj3gab7dbobjhnwct0o.ij2.de/,bad
https://olx-order.pl-id56644415.xyz,bad
https://inpost-order.pl-id56644415.xyz,bad
https://joingrup-barukuu1.duckdns.org/,bad
https://bokepindo23.duckdns.org/,bad
https://necklactek.com/wp-admin/underrated/Chase2.html,bad
https://necklactek.com/wp-admin/underrated/Chase1.html,bad
https://www.grup-bkps18.duckdns.org/,bad
https://poczta-order.pl-id92678245.xyz,bad
https://mab.agency/wp-admins/login.php,bad
https://mail.necklactek.com/wp-admin/underrated/Chase2.html,bad
https://mail.necklactek.com/wp-admin/underrated/Chase1.html,bad
https://vps41123.inmotionhosting.com/~servceflixpay/Netflix/Login/Home,bad
http://ayoambilvedeo09.duckdns.org/,bad
http://virall-video2021.duckdns.org/,bad
http://viralgroup-2021.duckdns.org/,bad
http://aonzon.co.ip.qsncpfcv.asia/pc,bad
http://joingrub-virall2222.duckdns.org/,bad
https://inpost.pl-foritpay.site,bad
http://fromthenoticeaccout.myamaoznaccountcard.work/signim/?openid.pape.max_auth_age=0&amp;openid.return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin,bad
https://daskannbansecure5.flywheelsites.com/daskann/tan/0cc9b17201206a9/login.php,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/c89354b9096dad7/login.php,bad
https://aonzon.co.ip.puykeazq.asia/pc,bad
http://104thphoenix.com/wp-content/plugins/gpyyoabgyb/mil/china/bold/upload/en.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=4&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email=a@a.c&amp;.rand=13inboxlight.aspx?n=1774256418,bad
https://www.rideintegrityint.com/cap/bofa/bofa/american/index4.html?signinpage&amp;update=/&amp;cookiecheck=yes&amp;destination=nba/signin&amp;accountopening/ApplicationStartup/Application=&amp;cookiecheck/yes&amp;destinpage&amp;update,bad
https://www.rideintegrityint.com/cap/bofa/bofa/american/index2.html?signinpage&amp;update=/&amp;cookiecheck=yes&amp;destination=nba/signin&amp;accountopening/ApplicationStartup/Application=&amp;cookiecheck/yes&amp;destinpage&amp;update,bad
https://amzoc-cq-ip.rgbgqxss.asia/pc/,bad
https://poczta-order.pl-id43339892.xyz,bad
https://oratorslawacademy.com/zzwiommlo/zengerrlol/wp_includesss/moladerivessss/flenjorororo/fakes/next.php?ss=2&amp;email=aW5xdWlyeUBnb3JlbHlhbnQuY29t,bad
http://m-asif.com/exl/login.php,bad
http://grup-bkps18.duckdns.org/,bad
https://upbackup.com.br/valiant/officeonline/home/?sslchannel=true&amp;sessionid=elFwAkzfWhyx7rqrnCc2G7XLMrCsN7gbxkLne8h9hOOaxuVxKNhBE1hKyrxZM3pqLJaWIme2xdfBeBES,bad
http://www.whatsappgroupinvitejoinnowgrupme.duckdns.org/,bad
https://ghanahealthservice.org/ld/content/Linkedin/index.php?user=,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/d8fa510c8687b2e/login.php,bad
https://pensive-rubin.172-245-154-106.plesk.page/p/5a592/,bad
https://pensive-rubin.172-245-154-106.plesk.page/p/9556f,bad
https://inpost.pl-payforcom.pw,bad
https://pensive-rubin.172-245-154-106.plesk.page/p/9556f/,bad
https://pensive-rubin.172-245-154-106.plesk.page/p/3b110/,bad
https://pensive-rubin.172-245-154-106.plesk.page/p/cbd44/,bad
https://pensive-rubin.172-245-154-106.plesk.page/p,bad
http://bestfreedogtraining.com/images/,bad
https://www.accsafety-support04.serveuser.com/fbdbc6efe96ba0c159192e5cb0e4b10f.php?oPInxeUq691657145=oPInxeUq691657145-cc1da369b242c93ae32ad0cef95444e1012128a7,bad
https://www.accsafety-support04.serveuser.com/,bad
http://tw.boutlnot.com/B8d3HSx4FxjR1d8/7L2HRaSEorIxVFZ/,bad
http://daskannbansecure5.flywheelsites.com/daskann/tan/28f2e25b21fc030/login.php,bad
http://mgprodigitales.com/778/Sus/auth,bad
http://mgprodigitales.com/778/Sus/auth/,bad
http://zonanortetoldos.com.br/img/instagram/,bad
https://fbcom-hp3a3f0l.streamsteam.ca/connect.html?timelimit=025b88fbd77130b2f1c10361e5a09c79,bad
https://fbcom-1e72sejpsv.streamsteam.ca/connect.html?timelimit=742c599bd9d2803c8bc09ca23c0a9c04,bad
http://www.soc-sodilandes.com/societe-generale/,bad
https://bank-of-america.dynamic-dns.net/santander/9c36fa894320684c5dbac917f4f97b1e/login.php?cmd=_account-details&amp;session=2242b61c68951e2f5d13365163c0ec5a&amp;dispatch=6da8f265fceb0ed9c634375278aa7be093122541,bad
https://redbranchkennels.net/drives/One_shared/businessFiles/accesspoint/approved/View/validate.signin/microsoft.html,bad
http://whatsappgrupinvitejoinefdewenow.duckdns.org/,bad
https://bank-of-america.dynamic-dns.net/santander/770a5845828d1ae61a29969e0d79ac0e/login.php?cmd=_account-details&amp;session=34ae4036c98a1b4e5c8e30af30f4def9&amp;dispatch=c584eab98bb274d34519dde8b1de3efff2fa627f,bad
https://www.whatsappgrupinvitejoinefdewenow.duckdns.org/,bad
https://olx.pl-payforcom.pw,bad
http://daveliss.net/dliss/ar/foxauto/credit-protection/ali/login.php,bad
https://line-9ca1c.web.app/dhl/dhl/dhl-shipping-0043156.html,bad
https://line-9ca1c.web.app/dhl/dhl/index2.php,bad
http://paliyoy388.temp.swtest.ru/,bad
https://line-9ca1c.web.app/dhl/dhl/confirm.php,bad
https://cswunaminoain.com/makuynin/mazon/3147c,bad
https://lillifox.com.au/wo-admin/www.kh.hu/online/K&amp;H/kh.hu/K&amp;H/code.htm,bad
https://lillifox.com.au/wo-admin/www.kh.hu/online/K&amp;H/kh.hu/K&amp;H/,bad
https://lillifox.com.au/wo-admin/www.kh.hu/online/K&amp;H/kh.hu/K&amp;H/codex.htm,bad
https://malles.in/wert/china/?login=antnest-zeus@didichuxing.com,bad
https://568319.selcdn.ru/common-4345a7b9-9xa63-4910/login.microsoftonline.com-0authe.htm,bad
https://sign-in.ntflixs-accounts.com-su0kiut.com/d8d31bd778da8bdd536187c36e48892b/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=FR-France&amp;lang=en,bad
http://crystal-inquiries.000webhostapp.com/Comcast_Xfinity/,bad
https://hopeful-curran.46-20-34-168.plesk.page/RU1/,bad
https://tender-robinson.109-71-253-24.plesk.page/boom,bad
https://secure03a-chase3b.sign.cv3bcv.com/,bad
http://wised-exhibit.000webhostapp.com/Comcast_Xfinity/,bad
https://heartbeat360media.com/ID3/2022F/,bad
https://heartbeat360media.com/ID3/2022F,bad
https://mailalertconnecthomemangactivityebdfferskkjiduemnvnfdfgtytylvkh.000webhostapp.com/Comcast_Xfinity/Comcast_Xfinity/,bad
https://fbcom-8mqggv786m.streamsteam.ca/connect.html?timelimit=52bc066d332013d58cbdb83783fe036f,bad
http://mail.ingrpchtwsxxcom.duckdns.org/,bad
http://www.ingrpchtwsxxcom.duckdns.org/,bad
http://qigxfyrlsp.duckdns.org/,bad
http://chatwhatsappgroupinvitejoingrupnow.duckdns.org/,bad
http://league-of-legends-free3950-rp.000webhostapp.com/,bad
https://www.whatsapp18grupjoin.ocry.com/,bad
https://t.co/dVx0464ZOn,bad
https://olx-order.pl-id78418770.xyz,bad
https://inpost-order.pl-id78418770.xyz,bad
https://inpost.pl-buytranscom.site,bad
https://olx.pl-buytranscom.site,bad
https://olx-order.pl-id96310001.xyz,bad
